3300037040_8_Ga0334806_000653_1	Root; pmoC_Mixed
20140700_S12_15_c_000000003897_15	Root; pmoC_Mixed
20130700_S1X_7_c_000000004178_3	Root; pmoC_Mixed
20120700_P3D_148_c_000000069158_28	Root; pmoC_Mixed
20120700_P3D_148_c_000000068824_1	Root; pmoC_Mixed
20140700_S12_15_c_000000003799_18	Root; pmoC_Mixed
20120700_P3D_148_c_000000068859_6	Root; pmoC_Mixed
20140700_S12_15_c_000000003794_24	Root; pmoC_Mixed
3300037040_8_Ga0334806_001564_15	Root; pmoC_Mixed
20140700_S12_15_c_000000003809_35	Root; pmoC_Mixed
20130700_S1X_7_c_000000004409_17	Root; pmoC_Mixed
PMBZ01_ENA|PMBZ01000109|PMBZ01000109.1_10	Root; pmoC_Mixed
20140700_S12_15_c_000000003805_39	Root; pmoC_Mixed
20111000_P3M_5_c_000000009862_9	Root; amoC_Mixed
20120700_S1D_31_c_000000062794_1	Root; pmoC_Mixed
3300037040_8_Ga0334806_001564_17	Root; pmoC_Mixed
20140700_S12_15_c_000000003897_14	Root; pmoC_Mixed
20120700_P3D_148_c_000000069155_18	Root; pmoC_Mixed
20130700_S1X_7_c_000000004266_14	Root; pmoC_Mixed
20120700_P3D_148_c_000000069061_14	Root; pmoC_Mixed
3300037040_8_Ga0334806_001230_9	Root; pmoC_Mixed
3300037040_8_Ga0334806_000105_48	Root; pmoC_Mixed
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.148_86.97_6.42_scaffold_188588_c1_1	Root; amoC_Mixed
20130700_S1X_7_c_000000004374_4	Root; pmoC_Mixed
