Bog.None.R3.T0.trimmomatic.megahit_bin.385_77.48_3.45_k141_5774155_5	Root; pmoC_Mixed
3300036717_9_Ga0334793_002438_1	Root; pmoC_Mixed
3300037349_10_Ga0334839_005951_4	Root; pmoC_Mixed
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.190_72.80_1.23_NODE_19745_length_6729_cov_6.388972_2	Root; pmoC_Mixed
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.52_84.88_2.69_NODE_40826_length_3296_cov_13.364702_3	Root; pmoC_Mixed
PLAI01_ENA|PLAI01000060|PLAI01000060.1_14	Root; pmoC_Mixed
PMFK01_ENA|PMFK01000117|PMFK01000117.1_1	Root; pmoC_Mixed
3300037040_8_Ga0334806_000653_1	Root; pmoC_Mixed
20111000_S2M_14_c_000000000109_39	Root; pmoC_Mixed
20170700_S33_35_c_000000015162_2	Root; pmoC_Mixed
20110600_S1M_4_c_000000005956_12	Root; pmoC_Mixed
20111000_S3D_5_c_000000000285_39	Root; pmoC_Mixed
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.162_93.34_1.65_NODE_11094_length_10672_cov_8.218517_2	Root; pmoC_Mixed
20110700_S1M_19_c_000000004204_1	Root; pmoC_Mixed
20120600_S3D_2_c_000000004933_1	Root; pmoC_Mixed
20120800_S3M_5_c_000000001419_4	Root; pmoC_Mixed
20130700_S1X_7_c_000000004178_3	Root; pmoC_Mixed
20130700_S3M_9_c_000000007725_3	Root; pmoC_Mixed
20111000_S2M_14_c_000000000220_15	Root; pmoC_Mixed
20120600_S2M_23_c_000000005589_85	Root; pmoC_Mixed
20120600_S3D_2_c_000000004949_9	Root; pmoC_Mixed
20120800_S3D_9_c_000000001824_13	Root; pmoC_Mixed
20140700_S12_15_c_000000003897_15	Root; pmoC_Mixed
3300036717_9_Ga0334793_000179_18	Root; pmoC_Mixed
3300036887_7_Ga0334829_004885_6	Root; pmoC_Mixed
3300036905_6_Ga0334863_000669_23	Root; pmoC_Mixed
3300037134_9_Ga0395989_023420_2	Root; pmoC_Mixed
3300037396_8_Ga0310764_004759_11	Root; pmoC_Mixed
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.190_72.80_1.23_NODE_10900_length_9838_cov_5.791066_5	Root; pmoC_Mixed
Bog.None.R1.T0.trimmomatic.megahit_bin.345_91.23_5.58_k141_3323438_14	Root; pmoC_Mixed
Bog.None.R2.T0.trimmomatic.megahit_bin.193_91.56_5.57_k141_256370_1	Root; pmoC_Mixed
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.52_84.88_2.69_NODE_57036_length_2650_cov_5.384971_2	Root; pmoC_Mixed
PLAI01_ENA|PLAI01000249|PLAI01000249.1_6	Root; pmoC_Mixed
PLVF01_ENA|PLVF01000219|PLVF01000219.1_2	Root; pmoC_Mixed
PMGC01_ENA|PMGC01000400|PMGC01000400.1_4	Root; pmoC_Mixed
20140700_S33_6_c_000000002769_1	Root; pmoC_Mixed
20110600_S1M_4_c_000000006065_19	Root; pmoC_Mixed
