20110600_S3M_2_c_000000005176_2	Root; dsrB; Acidobacteriota_2
PMQR01_ENA|PMQR01000258|PMQR01000258.1_18	Root; dsrB; Acidobacteriota_2
20120800_E3S_6_c_000000003793_3	Root; dsrB; Acidobacteriota_2
20130700_E3Z_17_c_000000001472_2	Root; dsrB; Acidobacteriota_2
PLMF01_ENA|PLMF01000377|PLMF01000377.1_4	Root; dsrB; Acidobacteriota_2
20110600_S1M_5_c_000000003051_2	Root; dsrB; Acidobacteriota_2
20110600_S1S_1_c_000000000943_25	Root; dsrB; Acidobacteriota_2
20110600_S2M_9_c_000000002437_26	Root; dsrB; Acidobacteriota_2
20110600_S2S_5_c_000000000582_8	Root; dsrB; Acidobacteriota_2
20110600_S3D_8_c_000000000382_9	Root; dsrB; Acidobacteriota_2
20110600_S3S_5_c_000000000304_27	Root; dsrB; Acidobacteriota_2
20110700_S1D_2_c_000000000378_50	Root; dsrB; Acidobacteriota_2
20110700_S1M_5_c_000000006364_9	Root; dsrB; Acidobacteriota_2
20110700_S3M_16_c_000000005337_2	Root; dsrB; Acidobacteriota_2
20111000_S1D_2_c_000000001923_26	Root; dsrB; Acidobacteriota_2
20111000_S2D_14_c_000000000603_4	Root; dsrB; Acidobacteriota_2
20111000_S2M_1_c_000000003174_4	Root; dsrB; Acidobacteriota_2
20111000_S3D_16_c_000000004664_2	Root; dsrB; Acidobacteriota_2
20111000_S3M_7_c_000000003546_26	Root; dsrB; Acidobacteriota_2
20120600_S1M_4_c_000000002307_9	Root; dsrB; Acidobacteriota_2
20120600_S1S_2_c_000000000065_4	Root; dsrB; Acidobacteriota_2
20120600_S2M_16_c_000000000419_26	Root; dsrB; Acidobacteriota_2
20120600_S2S_4_c_000000000519_36	Root; dsrB; Acidobacteriota_2
20120600_S3D_6_c_000000000612_9	Root; dsrB; Acidobacteriota_2
20120600_S3M_3_c_000000001739_27	Root; dsrB; Acidobacteriota_2
20120700_S1D_75_c_000000102579_26	Root; dsrB; Acidobacteriota_2
20120700_S1M_7_c_000000002580_8	Root; dsrB; Acidobacteriota_2
20120700_S2D_1_c_000000004303_2	Root; dsrB; Acidobacteriota_2
20120700_S2M_5_c_000000001950_7	Root; dsrB; Acidobacteriota_2
20120700_S2S_2_c_000000000629_4	Root; dsrB; Acidobacteriota_2
20120800_S1M_4_c_000000000095_9	Root; dsrB; Acidobacteriota_2
20120800_S3D_7_c_000000000915_29	Root; dsrB; Acidobacteriota_2
20120800_S3M_3_c_000000000208_26	Root; dsrB; Acidobacteriota_2
20130700_S2S_6_c_000000001366_9	Root; dsrB; Acidobacteriota_2
20130700_S3M_12_c_000000001051_26	Root; dsrB; Acidobacteriota_2
20130700_S3S_1_c_000000000242_4	Root; dsrB; Acidobacteriota_2
20140700_S11_10_c_000000004716_9	Root; dsrB; Acidobacteriota_2
20140700_S12_16_c_000000002311_41	Root; dsrB; Acidobacteriota_2
20140700_S21_4_c_000000000957_27	Root; dsrB; Acidobacteriota_2
20140700_S22_18_c_000000008244_26	Root; dsrB; Acidobacteriota_2
20140700_S32_2_c_000000004352_26	Root; dsrB; Acidobacteriota_2
20140700_S33_4_c_000000002449_7	Root; dsrB; Acidobacteriota_2
20150700_S11_4_c_000000000483_36	Root; dsrB; Acidobacteriota_2
20150700_S13_16_c_000000001428_9	Root; dsrB; Acidobacteriota_2
20150700_S23_12_c_000000002863_9	Root; dsrB; Acidobacteriota_2
20150700_S33_11_c_000000002274_32	Root; dsrB; Acidobacteriota_2
20160700_S11_4_c_000000001168_4	Root; dsrB; Acidobacteriota_2
20160700_S23_15_c_000000003367_4	Root; dsrB; Acidobacteriota_2
20160700_S33_1_c_000000001429_26	Root; dsrB; Acidobacteriota_2
20170700_S21_3_c_000000000681_23	Root; dsrB; Acidobacteriota_2
20170700_S31_3_c_000000000140_25	Root; dsrB; Acidobacteriota_2
20170700_S33_17_c_000000009380_2	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.60_88.84_0.90_scaffold_158_c1_27	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T1.F2.JGI.BFC.metaspades_bin.21_82.31_0.77_scaffold_1588_c1_2	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T1.F2.trimmomatic.megahit_bin.42_94.82_0.52_k141_585856_7	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.28_89.48_0.00_NODE_160_length_40412_cov_13.729167_25	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T1.F3.trimmomatic.megahit_bin.66_96.10_0.85_k141_470322_6	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.29_96.53_0.00_NODE_759_length_23060_cov_6.984525_17	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T2.F1.JGI.BFC.metaspades_bin.75_89.90_1.83_scaffold_5187_c1_5	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T2.F1.trimmomatic.megahit_bin.65_96.53_0.85_k141_121309_26	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T2.F1.trimmomatic.metaspades_bin.118_95.25_0.00_NODE_670_length_44112_cov_12.427923_9	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.22_87.69_1.71_scaffold_344_c1_16	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T2.F2.trimmomatic.megahit_bin.53_94.82_1.12_k141_971840_40	Root; dsrB; Acidobacteriota_2
Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.79_94.55_0.85_NODE_60_length_121798_cov_13.065474_27	Root; dsrB; Acidobacteriota_2
