PMBZ01_ENA|PMBZ01000109|PMBZ01000109.1_11	Root; pmoA_Rhizobiales
PMDM01_ENA|PMDM01000076|PMDM01000076.1_3	Root; pmoA_Mixed
20120700_P3D_148_c_000000068824_2	Root; pmoA_Rhizobiales
20140700_S12_15_c_000000003799_16	Root; pmoA_Mixed
20120700_P3D_148_c_000000068868_2	Root; pmoA_Mixed_3
20120700_S1D_31_c_000000062794_2	Root; pmoA_Mixed_2
20130700_S1X_7_c_000000004130_34	Root; pmoA_Rhizobiales
20111000_P3M_5_c_000000009862_10	Root; amoA_Mixed
20140700_S12_15_c_000000003794_23	Root; pmoA_Rhizobiales
3300037040_8_Ga0334806_001230_8	Root; pmoA_Mixed_3
3300037040_8_Ga0334806_000105_49	Root; pmoA_Rhizobiales
20120700_P3D_148_c_000000069155_16	Root; pmoA_Mixed
20130700_S1X_7_c_000000004374_6	Root; pmoA_Mixed
