20110800_P1M_9_c_000000007805_15	Root; NarG_Proteobacteria
20120500_P26_8_c_000000000587_5	Root; NarG_Actinobacteriota
Fen.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.21_87.87_4.97_k141_717330_1	Root; NarG_Proteobacteria
20111000_P3M_16_c_000000006271_7	Root; NarG_Actinobacteriota
Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.144_98.93_0.93_NODE_118_length_82607_cov_21.405345_52	Root; NarG_Proteobacteria
3300037549_13_Ga0310740_0000814_3	Root; NarG_Proteobacteria
3300022861_3_Ga0224528_1000083_41	Root; NarG_Proteobacteria
20120700_P3D_32_c_000000055102_8	Root; NarG_Actinobacteriota
PLNE01_ENA|PLNE01000004|PLNE01000004.1_1	Root; NarG_Actinobacteriota
20111000_P3M_45_c_000000009011_5	Root; NarG_Actinobacteriota
20170700_S33_33_c_000000004024_12	Root; NarG_Actinobacteriota
20150700_P24_12_c_000000006572_2	Root; NarG_Acidobacteriota
PLNQ01_ENA|PLNQ01000005|PLNQ01000005.1_3	Root; NarG_Actinobacteriota
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.78_85.95_1.00_NODE_64936_length_3102_cov_4.688218_1	Root; NarG_Proteobacteria
3300037156_8_Ga0395916_000022_20	Root; NarG_Proteobacteria
20120700_P3D_125_c_000000083165_18	Root; NarG_Actinobacteriota
Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.1_91.07_1.12_k141_266276_22	Root; NarG_Actinobacteriota
20110700_P1D_6_c_000000002281_305	Root; NarG_Acidobacteriota
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.15_94.63_0.85_NODE_30993_length_5083_cov_4.948687_5	Root; NarG_Proteobacteria
20120500_P17_6_c_000000000954_1	Root; NarG_Proteobacteria
20120700_P3D_139_c_000000083648_14	Root; NarG_Proteobacteria
20120700_P3D_92_c_000000105323_24	Root; NarG_Acidobacteriota
20120700_P3D_23_c_000000010247_2	Root; NarG_Actinobacteriota
Palsa.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.63_96.63_1.13_NODE_15846_length_5575_cov_5.814312_5	Root; NarG_Proteobacteria
20120700_P3D_49_c_000000032638_20	Root; NarG_Proteobacteria
20170700_S33_24_c_000000006148_6	Root; NarG_Proteobacteria
PNBE01_ENA|PNBE01000183|PNBE01000183.1_2	Root; NarG_Actinobacteriota
Fen.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.16_89.30_6.01_k141_1165268_3	Root; NarG_Proteobacteria
20120800_E1X_5_c_000000002940_42	Root; NarG_Proteobacteria
20120700_S1D_106_c_000000027581_71	Root; NarG_Proteobacteria
PLTJ01_ENA|PLTJ01000201|PLTJ01000201.1_6	Root; NarG_Proteobacteria
Fen.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.21_87.87_4.97_k141_1650140_2	Root; NarG_Proteobacteria
20120700_P3D_13_c_000000018413_16	Root; NarG_Actinobacteriota
20120700_P3D_129_c_000000021273_11	Root; NarG_Cyanobacteria
20111000_P1D_15_c_000000003870_10	Root; NarG_Proteobacteria
PKWT01_ENA|PKWT01000297|PKWT01000297.1_7	Root; NarG_Actinobacteriota
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.73_90.14_2.82_NODE_863_length_19051_cov_7.009528_19	Root; NarG_Proteobacteria
20120700_P3D_27_c_000000060221_5	Root; NarG_Acidobacteriota
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.73_90.14_2.82_NODE_797_length_19959_cov_6.859777_1	Root; NarG_Proteobacteria
20120700_P3D_139_c_000000083555_9	Root; NarG_Proteobacteria
20111000_P1D_15_c_000000003765_27	Root; NarG_Proteobacteria
Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.81_72.48_3.96_k141_1593006_6	Root; NarG_Proteobacteria
PLBY01_ENA|PLBY01000010|PLBY01000010.1_26	Root; NarG_Acidobacteriota
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.32_78.86_1.64_NODE_1183_length_15142_cov_7.945185_14	Root; NarG_Proteobacteria
20120700_P3D_124_c_000000086769_1	Root; NarG_Proteobacteria
PNBE01_ENA|PNBE01000183|PNBE01000183.1_3	Root; NarG_Actinobacteriota
Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.7_84.67_0.88_NODE_7005_length_4700_cov_3.718407_1	Root; NarG_Proteobacteria
PKWP01_ENA|PKWP01000424|PKWP01000424.1_1	Root; NarG_Actinobacteriota
20111000_P3M_27_c_000000010059_18	Root; NarG_Acidobacteriota
20120700_P3D_124_c_000000086844_12	Root; NarG_Proteobacteria
20150700_P24_8_c_000000002202_3	Root; NarG_Proteobacteria
20120700_P3D_128_c_000000021436_8	Root; NarG_Acidobacteriota
PMBZ01_ENA|PMBZ01000005|PMBZ01000005.1_1	Root; periplasmic_NxrA
20130700_P1Y_8_c_000000000911_26	Root; NarG_Proteobacteria
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.15_94.63_0.85_NODE_47978_length_3714_cov_4.583766_1	Root; NarG_Proteobacteria
20120700_P3D_55_c_000000089293_10	Root; NarG_Actinobacteriota
20111000_P3M_16_c_000000006573_25	Root; NarG_Actinobacteriota
20111000_P3M_32_c_000000007681_131	Root; cytoplasmic_NxrA_Mixed
PKWP01_ENA|PKWP01000742|PKWP01000742.1_8	Root; NarG_Actinobacteriota
20120700_P3D_139_c_000000083451_1	Root; NarG_Proteobacteria
20120700_P3D_24_c_000000034255_11	Root; NarG_Mixed
Fen.Unlabelled.R2.T1.F2.trimmomatic.megahit_bin.2_98.91_0.61_k141_43336_60	Root; NarG_Proteobacteria
20120700_S1D_31_c_000000062880_8	Root; NarG_Proteobacteria
20150700_P24_12_c_000000006228_2	Root; NarG_Mixed
20120700_P3D_19_c_000000088872_1	Root; NarG_Proteobacteria
PKXJ01_ENA|PKXJ01000033|PKXJ01000033.1_87	Root; NarG_Actinobacteriota
Palsa.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.63_96.63_1.13_NODE_14046_length_6008_cov_4.711070_1	Root; NarG_Proteobacteria
20111000_P2D_14_c_000000002017_2	Root; NarG_Actinobacteriota
20120500_P38_6_c_000000000096_67	Root; NarG_Acidobacteriota
20120700_P2D_11_c_000000006222_12	Root; NarG_Proteobacteria
Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.80_97.70_1.47_NODE_49_length_118113_cov_27.733021_87	Root; NarG_Proteobacteria
20160700_S14_9_c_000000004959_20	Root; NarG_Proteobacteria
20120700_P3D_115_c_000000024402_13	Root; NarG_Actinobacteriota
20130700_E3Z_5_c_000000003848_5	Root; NarG_Acidobacteriota
20120700_P3D_58_c_000000084334_1	Root; NarG_Proteobacteria
Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.145_91.02_1.42_NODE_12089_length_8159_cov_6.603282_8	Root; NarG_Proteobacteria
Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.7_84.67_0.88_NODE_8401_length_4226_cov_5.372812_1	Root; NarG_Proteobacteria
Fen.Unlabelled.R3.T3.F4.trimmomatic.metaspades_bin.10_87.51_4.28_NODE_17907_length_5468_cov_2.931277_3	Root; NarG_Actinobacteriota
