20120500_P17_6_c_000000000976_4	Root; rdsrA; Gammaproteobacteria
20120800_E3S_6_c_000000003793_2	Root; dsrA; Acidobacteriota_3
20110600_S3M_2_c_000000005176_1	Root; dsrA; Acidobacteriota_3
PNBO01_ENA|PNBO01000393|PNBO01000393.1_9	Root; dsrA; Myxococcota
20110700_S2D_14_c_000000000194_13	Root; dsrA; Verrucomicrobiota
20120700_S1D_31_c_000000062853_38	Root; rdsrA; Alphaproteobacteria
20120700_S1D_97_c_000000096968_7	Root; dsrA; Syntrophobacteria
20130700_E2Y_17_c_000000001948_2	Root; dsrA; Syntrophia
20160700_S15_2_c_000000001265_12	Root; dsrA; Acidobacteriota_3
20120700_P3D_102_c_000000058360_4	Root; dsrA; Acidobacteriota_3
20130700_C2M_9_c_000000003112_1	Root; dsrA; Acidobacteriota_3
20120600_E2D_12_c_000000002831_33	Root; dsrA; Acidobacteriota_2
20160700_S15_2_c_000000001270_9	Root; dsrA; Acidobacteriota_3
PLLC01_ENA|PLLC01000022|PLLC01000022.1_2	Root; dsrA; Syntrophia_2
20120700_S1D_41_c_000000003843_4	Root; dsrA; Acidobacteriota_3
20110800_E2D_9_c_000000006142_19	Root; dsrA; Acidobacteriota_3
20160700_E25_27_c_000000002359_6	Root; dsrA; Acidobacteriota_3
20130700_C1X_10_c_000000003070_164	Root; dsrA; Bacteroidota
20120700_P3D_65_c_000000039829_3	Root; dsrA; Nitrospirota
20120500_P26_1_c_000000000758_49	Root; dsrA; Acidobacteriota_3
20120700_S1D_61_c_000000055142_8	Root; dsrA; Verrucomicrobiota
Bog.None.R2.T0.JGI.BFC.metaspades_bin.319_70.64_9.53_scaffold_8868_c1_9	Root; dsrA; Acidobacteriota_3
PMBI01_ENA|PMBI01000046|PMBI01000046.1_3	Root; dsrA; Syntrophia
20120700_S1D_63_c_000000029687_36	Root; dsrA; Acidobacteriota_3
20110800_S3D_19_c_000000004319_25	Root; dsrA; Acidobacteriota_3
20100900_E1D_10_c_000000000203_10	Root; dsrA; Acidobacteriota_3
20120700_S1D_33_c_000000093092_9	Root; dsrA; Acidobacteriota
3300037076_9_Ga0395910_002074_9	Root; rdsrA; Gammaproteobacteria
20120800_E1X_14_c_000000001349_2	Root; rdsrA; Gammaproteobacteria
20120700_P3D_91_c_000000068519_31	Root; dsrA; Verrucomicrobiota
20170700_S25_32_c_000000007889_20	Root; dsrA; Verrucomicrobiota
20120600_E2D_49_c_000000001311_2	Root; rdsrA; Gammaproteobacteria
PMMQ01_ENA|PMMQ01000179|PMMQ01000179.1_3	Root; dsrA; Nitrospirota
3300037225_15_Ga0395714_000195_92	Root; dsrA; Chloroflexota
20120700_S1X_15_c_000000001917_24	Root; dsrA; Acidobacteriota_3
PMCE01_ENA|PMCE01000152|PMCE01000152.1_2	Root; dsrA; Syntrophia
20120600_E3D_37_c_000000000011_34	Root; rdsrA; Gammaproteobacteria
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.90_93.68_0.00_NODE_263_length_70461_cov_5.789464_34	Root; dsrA; Desulfovibrionales
20120700_P3D_64_c_000000080916_50	Root; rdsrA; Gammaproteobacteria
PMBV01_ENA|PMBV01000138|PMBV01000138.1_4	Root; rdsrA; Myxococcota_2
PLSJ01_ENA|PLSJ01000205|PLSJ01000205.1_10	Root; dsrA; Syntrophorhabdia
3300037361_7_Ga0310743_0001192_14	Root; rdsrA; Gammaproteobacteria
20120700_P3D_131_c_000000020010_24	Root; rdsrA; Gammaproteobacteria
20110700_S3M_12_c_000000000027_9	Root; dsrA; Acidobacteriota_3
20111000_P3M_27_c_000000010139_17	Root; rdsrA; Gammaproteobacteria
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.69_94.23_0.86_scaffold_35_c1_55	Root; dsrA; Acidobacteriota_3
20120500_P19_8_c_000000001544_29	Root; dsrA; Acidobacteriota
20120700_S1D_85_c_000000073934_10	Root; dsrA; Verrucomicrobiota
20130700_C2M_9_c_000000002631_10	Root; dsrA; Acidobacteriota_3
20120700_E3M_1_c_000000000616_1	Root; rdsrA; Gammaproteobacteria
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.56_97.76_1.08_scaffold_15491_c1_3	Root; rdsrA; Alphaproteobacteria
20120600_S3M_3_c_000000001739_28	Root; dsrA; Acidobacteriota_3
20120700_P3D_139_c_000000083625_23	Root; rdsrA; Gammaproteobacteria
20140700_E22_1_c_000000003893_7	Root; dsrA; Myxococcota
20120700_P3D_19_c_000000088913_16	Root; rdsrA; Gammaproteobacteria
20120600_E1D_18_c_000000005061_35	Root; dsrA; Myxococcota
PMBZ01_ENA|PMBZ01000247|PMBZ01000247.1_23	Root; rdsrA; Alphaproteobacteria
20120700_P3D_73_c_000000081354_21	Root; dsrA; Acidobacteriota_3
PLNU01_ENA|PLNU01000177|PLNU01000177.1_43	Root; dsrA; Syntrophia_2
20120600_E1D_34_c_000000007185_10	Root; rdsrA; Alphaproteobacteria
20120700_S1D_29_c_000000006085_12	Root; dsrA; Verrucomicrobiota
20120700_E3M_1_c_000000000461_2	Root; rdsrA; Gammaproteobacteria
20110800_E2D_22_c_000000006638_32	Root; dsrA; Acidobacteriota_3
20170700_S25_26_c_000000000242_31	Root; dsrA; Acidobacteriota_3
20120800_E3S_10_c_000000002152_9	Root; dsrA; Acidobacteriota_2
